host_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
20088712,75,1,14,2/18/2020,82,3,0,8/15/2014,within an hour,100%,92%,t,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,4,15,2,2,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed""}",28,1,1,28,28,1,28,0,0,0,4,96,10,10,10,10,10,9,f,5,no,42
82950757,100,1,8,7/7/2019,16,1,0,7/10/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,2,1,1,1,"{TV,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",Washer,Dryer,""Smoke alarm"",Essentials,Shampoo,""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",Refrigerator,Other}",3,1,1,3,3,1,3,0,0,0,0,97,10,9,10,10,9,10,f,3,no,14
28646969,140,1,2,7/23/2017,5,1,0,3/2/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",t,t,2,1,1,2,"{TV,Wifi,Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron}",1125,1,1,1125,1125,1,1125,0,0,0,0,100,10,9,10,10,10,9,t,5,no,14
120455918,185,2,1,7/5/2020,1,1,352,3/12/2017,within a few hours,100%,100%,f,0,0,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,6,2,3,3,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",""Room-darkening shades"",""Game console"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Beach essentials""}",1125,2,2,1125,1125,2,1125,20,48,77,1,100,10,10,10,10,8,10,t,7,yes,35
59637413,250,4,0,,,1,0,2/20/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'google', 'jumio', 'government_id', 'work_email']",t,t,1,1,1,1,"{TV,Wifi,""Pets allowed"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50""}",7,4,4,7,7,4,7,0,0,0,0,,,,,,,,f,6,no,17
43302103,37,2,6,7/13/2020,33,1,364,9/3/2015,within an hour,100%,85%,t,2,2,"['email', 'phone', 'kba']",t,f,2,1,1,2,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Host greets you""}",8,2,2,8,8,2,8,29,59,89,4,93,9,9,9,9,10,9,f,3,no,30
68134966,42,20,2,2/25/2020,29,1,0,4/20/2016,N/A,N/A,80%,f,0,0,"['email', 'phone']",t,f,1,1,1,1,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",Stove}",120,20,20,1125,1125,20,1125,0,0,0,2,100,10,10,10,10,10,10,f,2,no,20
83319766,44,2,8,7/26/2020,16,1,23,7/12/2016,within an hour,94%,100%,f,3,3,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_",t,f,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",Other,""Shower gel"",""Trash can""}",33,2,2,1125,1125,2,1125,18,23,23,8,100,10,10,10,10,10,10,f,9,yes,36
68327711,45,1,15,4/18/2019,87,1,0,4/22/2016,N/A,N/A,50%,t,1,1,"['email', 'phone', 'facebook', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,3,15,1,2,"{TV,Wifi,Kitchen,""Pets allowed"",""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Hair dryer"",Iron,""Self check-in"",""Building staff"",""Private living room""}",1125,1,1,1125,1125,1,1125,0,0,0,0,96,9,9,10,10,9,9,t,7,yes,14
70926626,65,2,11,3/24/2019,44,1,54,5/8/2016,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",""Free parking on premises"",Breakfast,""Pets live on this property"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Garden or backyard"",""Host greets you""}",7,2,2,7,7,2,7,0,25,54,0,100,10,10,10,10,10,10,f,5,yes,22
836963,71,1,98,10/19/2019,89,1,54,7/18/2011,within a few hours,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Host greets you""}",9,1,1,9,9,1,9,0,25,54,1,98,10,9,10,10,10,10,f,4,no,23
146019791,73,2,0,,,1,89,8/14/2017,N/A,N/A,33%,f,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{TV,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop-friendly workspace"",""Private entrance"",""Hot water""}",3,2,2,3,3,2,3,30,60,89,0,,,,,,,,f,5,yes,18
112180376,45,1,87,9/29/2019,207,1,60,1/18/2017,within an hour,100%,75%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,4,15,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""Self check-in"",Keypad,Bathtub,""Fireplace guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed""}",4,1,1,4,4,1,4,0,30,60,1,99,10,10,10,10,10,10,t,8,yes,39
54526854,35,30,13,10/27/2019,41,1,259,1/13/2016,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,1,1,1,"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",190,30,30,190,190,30,190,0,0,0,3,98,10,10,10,10,10,10,f,4,no,35
17770025,40,30,28,11/17/2019,47,1,162,7/7/2014,within a few hours,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,1,1,1,1,"{TV,""Cable TV"",Internet,Wifi,Pool,Kitchen,""Pets live on this property"",Cat(s),""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Long term stays allowed""}",150,30,30,150,150,30,150,12,42,72,2,99,10,10,10,10,10,10,f,5,no,31
305164067,46,14,0,,,1,177,10/28/2019,a few days or more,0%,N/A,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,25,1,1,"{TV,Wifi,Pool,Kitchen,""Hot tub"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Hangers,""Laptop-friendly workspace"",""Dishes and silverware""}",99,14,14,99,99,14,99,27,57,87,0,,,,,,,,f,6,yes,15
35997232,50,1,5,8/1/2016,1,1,0,6/16/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,2,15,1,1,"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",""Hot tub"",Washer,Dryer,""Smoke alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Room-darkening shades""}",5,1,1,5,5,1,5,0,0,0,0,96,9,10,10,10,10,9,t,7,no,18
34545258,50,40,0,,,1,0,5/29/2015,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,2,1,1,1,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Gym,Breakfast,""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Private living room""}",1125,40,40,1125,1125,40,1125,0,0,0,0,,,,,,,,f,6,no,22
357806741,528,1,0,,,1,87,7/22/2020,N/A,N/A,N/A,f,0,0,['phone'],t,f,2,1,1,,"{TV,Wifi,""Air conditioning"",""Free parking on premises"",Gym,Breakfast,Heating,Washer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop-friendly workspace""}",1125,1,1,1125,1125,1,1125,28,58,87,0,,,,,,,,t,1,no,15
109504924,55,1,0,,,1,0,1/2/2017,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,2,2,2,2,"{""Family/kid friendly""}",1125,1,1,1125,1125,1,1125,0,0,0,0,,,,,,,,f,2,no,0
219176669,55,30,15,6/12/2019,78,1,89,10/7/2018,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,1,1,1,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,""Hot tub"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",90,30,30,90,90,30,90,30,60,89,0,96,10,10,10,10,10,10,f,6,yes,18
141079,69,1,16,7/6/2020,142,1,86,6/9/2010,within an hour,100%,97%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,4,15,1,2,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop-friendly workspace"",Bathtub,""Childrenâ€™s books and toys"",""Room-darkening shades"",""Childrenâ€™s dinnerware"",""Hot water"",""Coffee maker"",Refrigerator,""Dishes and silverware""}",14,1,1,14,14,1,14,27,57,86,16,85,9,9,9,9,9,9,f,7,no,23
100190313,70,2,21,2/17/2020,92,1,25,10/18/2016,N/A,N/A,100%,t,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,2,15,1,1,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Hot water""}",7,2,2,7,7,2,7,0,0,25,8,100,10,10,10,10,10,10,t,7,yes,27
10374778,80,3,77,3/18/2020,138,1,347,12/2/2013,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,2,1,1,1,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""translation missing: enhosting_amenity_49"",""translation missing: enhosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",""Cooking basics"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",90,3,3,1125,1125,3,1125,12,42,72,2,99,10,10,10,10,10,10,t,4,no,34
1339763,55,4,4,10/19/2019,36,2,251,10/26/2011,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",Bathtub,""Hot water"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",30,4,4,1125,1125,4,1125,0,0,0,4,100,10,10,10,10,10,10,t,4,no,35
265806000,69,30,3,3/30/2020,3,2,361,6/2/2019,within an hour,100%,100%,t,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,15,1,1,"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""EV charger"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Host greets you"",Beachfront}",1125,30,30,1125,1125,30,1125,26,56,86,3,100,10,10,10,10,10,10,t,6,yes,38
1339763,70,4,15,3/15/2020,102,2,320,10/26/2011,within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,1,1,1,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",Bathtub,""Hot water"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed""}",60,4,4,60,60,4,60,15,45,75,10,100,10,10,10,10,10,10,f,4,no,34
76440053,105,1,0,,,1,180,6/7/2016,a few days or more,50%,100%,f,0,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Hot tub"",""Indoor fireplace"",Heating,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""Hot water"",Microwave}",1125,1,1,1125,1125,1,1125,30,60,90,0,,,,,,,,t,5,yes,22
19988290,120,3,1,7/23/2017,3,1,0,8/13/2014,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,3,1,1,2,"{Wifi,Pool,""Free parking on premises"",""Hot tub"",""Family/kid friendly"",""Smoke alarm"",""Carbon monoxide alarm"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",Refrigerator}",21,3,3,21,21,3,21,0,0,0,0,100,10,10,10,10,10,10,f,5,no,14
145234975,125,3,1,7/18/2020,1,1,365,8/9/2017,within an hour,100%,100%,f,0,0,"['email', 'phone', 'facebook']",t,f,5,1,2,5,"{TV,Wifi,""Air conditioning"",Heating,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Laptop-friendly workspace"",""Private entrance"",Bathtub,""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Wide hallways"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter""}",7,3,3,1125,1125,3,1125,30,60,90,1,100,10,10,10,10,10,10,f,3,no,26
2714366,130,3,11,3/8/2020,76,2,359,6/22/2012,within an hour,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,1,1,1,1,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",Keypad,""Outlet covers"",""High chair"",""Childrenâ€™s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",1125,3,3,1125,1125,3,1125,24,54,84,4,95,10,9,9,10,10,9,f,7,yes,37
185107010,139,7,5,3/21/2020,49,3,72,4/19/2018,within an hour,100%,94%,t,3,3,"['email', 'phone']",t,f,2,1,1,1,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",49,7,7,1125,1125,7,1125,12,42,72,5,100,10,10,10,10,10,10,f,2,no,36
10628521,150,2,4,9/2/2019,23,1,0,12/15/2013,N/A,N/A,100%,f,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,2,1,1,1,"{Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Private living room""}",30,2,2,1125,1125,2,1125,0,0,0,2,100,10,10,10,10,10,10,t,4,yes,18
3396026,179,2,4,5/5/2020,32,2,0,8/28/2012,within an hour,94%,96%,t,3,3,"['email', 'phone', 'reviews', 'work_email']",t,f,2,15,1,2,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke alarm"",""Carbon monoxide alarm"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",1125,2,2,1125,1125,2,1125,0,0,0,2,100,10,10,10,10,10,10,f,4,no,45
