host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
111814568,201,0,4,364,1396,f,189,189,t,1,f,6,1,2,2,1.666666667,29,59,89,0,t,4,no,34
44107860,225,17,1,0,1887,f,1,1,t,1,f,5,25,2,3,10,0,0,0,0,t,4,yes,29
237968469,280,7,3,61,661,t,1,1,t,1,f,12,2,3,7,4,0,0,25,7,t,7,yes,49
153982150,290,0,2,90,1130,t,2,2,t,1,f,7,1,3,4,2.666666667,30,60,90,0,f,3,no,17
912666,300,43,2,0,3389,f,2,2,t,1,t,11,3,4,7,4.666666667,0,0,0,17,t,4,no,35
80991017,399,2,2,0,1596,t,2,2,t,1,t,2,1,1,1,1,0,0,0,0,f,7,yes,17
125633669,437,0,6,243,1309,f,6,6,t,1,f,16,45,7,15,22.33333333,9,36,64,0,t,4,no,19
1743084,5000,0,1,0,3195,f,1,1,t,1,t,1,1,0,1,0.666666667,0,0,0,0,t,6,no,0
125633669,5000,9,6,259,1309,f,6,6,t,1,f,8,15,3,3,7,20,50,80,9,f,4,no,28
5178760,50,200,9,23,2821,f,9,9,t,1,f,2,1,0,2,1,23,23,23,83,f,8,yes,19
5178760,50,172,9,8,2821,f,9,9,t,1,f,4,1,0,1,0.666666667,8,8,8,77,t,8,yes,19
5178760,50,127,9,22,2821,f,9,9,t,1,f,3,1,0,1,0.666666667,22,22,22,69,t,8,yes,21
191127001,55,114,4,365,904,f,4,4,t,1,f,6,1,2,3,2,30,60,90,38,t,6,yes,43
191127001,55,104,4,365,904,f,4,4,t,1,f,6,1,2,3,2,30,60,90,37,t,6,yes,41
191127001,55,95,4,361,904,f,4,4,t,1,f,6,1,2,3,2,26,56,86,42,t,6,yes,40
191127001,55,93,4,363,904,f,4,4,t,1,f,6,1,2,3,2,28,58,88,33,t,6,yes,39
182814009,55,12,3,20,951,t,0,0,t,1,f,4,1,1,2,1.333333333,20,20,20,12,t,7,yes,17
5178760,59,272,9,9,2821,f,9,9,t,1,f,3,1,0,1,0.666666667,9,9,9,83,t,8,yes,21
4870449,59,17,9,320,2846,f,28,28,t,1,t,2,1,0,1,0.666666667,2,15,45,5,t,5,no,20
82184459,60,3,1,299,1590,f,2,2,t,1,f,2,1,0,1,0.666666667,0,0,24,1,f,3,no,10
182814009,60,14,3,10,951,t,0,0,t,1,f,4,1,1,2,1.333333333,10,10,10,14,t,7,yes,17
868562,600,0,1,0,3398,f,1,1,t,1,f,6,1,2,3,2,0,0,0,0,t,4,no,13
309273644,64,13,3,334,365,f,4,4,t,1,f,4,1,0,1,0.666666667,3,29,59,13,t,6,yes,25
182814009,65,18,3,20,951,t,0,0,t,1,f,6,2,2,3,2.333333333,20,20,20,18,t,7,yes,22
5178760,66,390,9,23,2821,f,9,9,t,1,f,4,1,1,2,1.333333333,23,23,23,77,t,8,yes,22
125633669,69,29,6,254,1309,f,6,6,t,1,f,4,1,1,1,1,15,45,75,29,f,4,no,28
5178760,75,445,9,8,2821,f,9,9,t,1,f,4,1,0,3,1.333333333,8,8,8,69,t,8,yes,22
5178760,75,400,9,17,2821,f,9,9,t,1,f,4,1,1,4,2,17,17,17,60,t,8,yes,22
6544672,75,353,1,28,2730,t,2,2,t,1,t,4,1,1,2,1.333333333,0,0,0,50,t,9,yes,28
132246683,75,116,2,0,1265,t,2,2,t,1,t,2,1,1,1,1,0,0,0,22,t,7,yes,32
36483772,75,238,6,84,1970,t,6,6,t,1,t,2,1,1,2,1.333333333,25,55,84,70,t,9,yes,30
36483772,75,125,6,24,1970,t,6,6,t,1,t,2,1,1,2,1.333333333,0,0,24,42,t,9,yes,29
125633669,75,29,6,344,1309,f,6,6,t,1,f,2,1,0,1,0.666666667,15,42,70,29,f,4,no,21
192549675,77,89,1,283,897,f,3,3,t,1,t,4,1,0,1,0.666666667,12,15,15,26,t,4,yes,14
132246683,80,53,2,24,1265,t,2,2,t,1,t,2,1,1,1,1,0,0,24,43,t,7,yes,29
98692927,85,176,1,298,1497,f,0,0,t,1,f,6,1,2,4,2.333333333,0,0,25,30,f,4,yes,23
52937472,85,69,1,88,1777,f,2,2,t,1,f,4,1,1,2,1.333333333,28,58,88,5,f,3,no,30
234377645,85,15,1,10,678,t,0,0,t,1,f,4,1,1,2,1.333333333,0,0,10,15,t,3,yes,34
335480342,85,14,1,100,275,t,0,0,t,1,f,3,1,2,2,1.666666667,1,12,16,14,f,2,no,19
28065662,89,26,1,0,2092,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,3,no,20
42795986,89,129,5,88,1903,f,5,5,t,1,t,6,1,2,2,1.666666667,29,59,88,41,t,9,yes,37
42795986,89,93,5,85,1903,f,5,5,t,1,t,6,1,2,3,2,26,56,85,30,t,9,yes,38
309273644,89,17,3,353,365,f,4,4,t,1,f,4,1,0,1,0.666666667,21,48,78,17,t,6,yes,24
42795986,90,120,5,88,1903,f,5,5,t,1,t,6,1,2,3,2,29,59,88,41,t,9,yes,38
2283565,90,45,2,83,3115,f,2,2,t,1,t,6,1,1,1,1,0,0,0,24,t,6,no,36
2283565,90,61,2,114,3115,f,2,2,t,1,t,6,1,1,1,1,0,0,25,14,t,6,no,38
125633669,92,56,6,250,1309,f,6,6,t,1,f,8,1,2,4,2.333333333,15,43,71,51,f,4,no,30
71721238,99,29,1,0,1645,f,1,1,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,4,no,21
251230479,99,102,4,74,597,t,6,6,t,1,f,4,1,2,2,1.666666667,15,45,74,93,t,4,yes,28
164927252,99,25,1,172,1048,t,1,1,t,1,f,3,1,1,2,1.333333333,23,53,83,22,f,6,yes,31
55287801,1000,50,17,362,1759,t,35,35,t,1,f,12,35,3,4,14,27,57,87,37,f,9,yes,44
55287801,1000,49,17,315,1759,t,35,35,t,1,f,10,25,3,4,10.66666667,1,24,54,34,f,9,yes,44
133243531,1000,10,10,66,1258,t,10,10,t,1,f,16,25,3,16,14.66666667,30,60,66,9,f,8,yes,29
18414216,1499,3,17,119,2308,t,17,17,t,1,t,16,55,6,7,22.66666667,3,16,33,3,t,6,yes,44
61295881,1500,0,3,363,1716,t,3,3,t,1,t,9,55,5,6,22,28,58,88,0,f,4,no,28
235362539,1500,3,1,179,673,f,1,1,t,1,f,4,1,1,1,1,29,59,89,1,f,3,no,18
76233413,100,1,1,0,1620,f,1,1,t,1,t,4,1,0,2,1,0,0,0,0,f,5,no,13
62008686,100,240,6,89,1711,t,9,9,t,1,t,4,1,2,2,1.666666667,0,0,21,43,f,6,no,35
31757402,100,2,1,0,2031,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,3,no,11
98674918,100,2,1,0,1497,f,1,1,t,1,f,2,1,1,1,1,0,0,0,0,t,4,no,15
139505510,100,26,1,0,1222,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,f,8,yes,23
4718035,100,0,1,0,2858,f,0,0,t,1,f,2,1,1,1,1,0,0,0,0,t,7,yes,10
244000490,100,14,8,265,633,f,27,27,t,1,f,6,1,1,3,1.666666667,26,56,86,14,t,6,yes,31
13244579,101,128,1,0,2432,f,1,1,t,1,t,2,1,1,1,1,0,0,0,11,t,6,no,39
75113017,101,54,5,342,1626,f,10,10,t,1,t,2,1,1,1,1,7,37,67,26,t,7,yes,32
94343537,107,104,1,20,1525,t,2,2,t,1,t,4,1,1,2,1.333333333,14,20,20,18,f,8,no,43
75113017,107,46,5,344,1626,f,10,10,t,1,t,2,1,0,1,0.666666667,9,39,69,13,t,7,yes,33
230399512,107,0,2,333,701,t,5,5,t,1,f,5,1,2,2,1.666666667,2,32,62,0,t,7,yes,16
2118023,109,115,1,333,3137,t,1,1,t,1,t,3,1,1,1,1,3,28,58,5,f,6,no,37
10705891,109,95,10,341,2520,t,15,15,t,1,t,6,25,2,2,9.666666667,6,36,66,4,t,6,yes,39
10913348,110,35,5,271,2509,t,4,4,t,1,t,3,1,1,4,2,2,8,8,14,t,5,no,38
37132023,110,135,5,0,1962,t,5,5,t,1,f,4,1,2,2,1.666666667,0,0,0,29,f,7,yes,32
6067729,110,14,1,0,2759,f,1,1,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,5,no,22
37165995,110,81,2,45,1962,t,2,2,t,1,t,2,1,0,1,0.666666667,6,23,41,33,f,4,no,32
217688207,110,1,3,350,776,t,3,3,t,1,f,2,1,1,1,1,15,45,75,1,t,4,yes,38
18818626,111,7,1,0,2303,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,f,5,no,11
57481141,113,1,3,331,1742,f,0,0,t,1,f,4,1,1,2,1.333333333,0,26,56,1,t,8,yes,44
74831355,114,100,1,144,1627,t,1,1,t,1,f,2,1,1,1,1,0,24,54,13,f,7,yes,29
89691329,115,0,2,0,1552,f,27,27,t,1,f,4,1,0,2,1,0,0,0,0,t,3,no,19
25456272,115,89,1,0,2142,f,1,1,t,1,t,4,1,1,1,1,0,0,0,33,t,5,no,54
217688207,115,6,3,350,776,t,3,3,t,1,f,2,1,1,2,1.333333333,15,45,75,2,t,4,yes,37
11793275,116,1,1,0,2478,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,f,5,no,17
57481141,116,6,3,333,1742,f,0,0,t,1,f,4,1,1,2,1.333333333,2,28,58,6,t,8,yes,43
57481141,116,4,3,339,1742,f,0,0,t,1,f,4,1,1,2,1.333333333,4,34,64,4,t,8,yes,44
130954997,117,3,22,118,1274,f,21,21,t,1,f,4,2,2,3,2.333333333,0,0,28,0,f,4,no,48
92885925,117,16,3,155,1534,t,5,5,t,1,t,2,1,1,1,1,0,26,56,4,f,5,no,38
28704699,118,206,2,133,2081,t,1,1,t,1,t,4,2,2,2,2,0,20,43,42,f,5,no,31
40743911,118,2,1,0,1925,f,1,1,t,1,t,2,1,1,1,1,0,0,0,2,f,5,no,31
9832430,119,385,11,326,2564,t,12,12,t,1,f,3,1,1,1,1,13,28,51,83,f,8,yes,44
9832430,119,144,11,355,2564,t,12,12,t,1,f,3,1,1,1,1,20,50,80,13,f,8,yes,45
18414216,119,140,17,139,2308,t,17,17,t,1,t,3,1,1,1,1,5,25,55,28,t,6,yes,36
9832430,119,131,11,340,2564,t,12,12,t,1,f,3,1,1,1,1,17,47,65,46,f,8,yes,37
221882207,119,26,2,72,753,t,1,1,t,1,f,6,1,2,5,2.666666667,12,42,72,26,f,3,no,38
14645243,119,26,8,291,2395,t,8,8,t,1,t,4,1,1,2,1.333333333,0,0,24,26,t,6,no,39
14645243,119,0,8,319,2395,t,8,8,t,1,t,6,1,1,5,2.333333333,0,25,51,0,t,6,no,34
278130099,119,0,3,174,479,t,2,2,t,1,f,4,1,1,2,1.333333333,24,54,84,0,t,2,no,17
18943587,120,187,3,126,1281,t,4,4,t,1,f,2,1,1,2,1.333333333,2,28,58,48,f,3,no,42
18943587,120,182,3,157,1281,t,4,4,t,1,f,2,1,1,3,1.666666667,15,42,67,52,f,3,no,44
75113017,120,36,5,175,1626,f,10,10,t,1,t,2,1,0,1,0.666666667,25,55,85,16,f,7,yes,34
191566434,120,0,1,90,902,f,2,2,t,1,f,2,1,1,1,1,30,60,90,0,t,1,no,18
41661612,120,51,2,350,1915,t,2,2,t,1,f,2,1,1,1,1,15,45,75,26,t,4,yes,31
4067049,120,15,1,0,2929,f,1,1,t,1,t,6,2,2,2,2,0,0,0,1,t,4,no,37
24730659,120,136,1,259,2163,f,1,1,t,1,t,3,1,1,1,1,23,51,79,93,f,6,no,35
276103059,120,22,1,354,487,t,1,1,t,1,f,2,1,1,2,1.333333333,19,49,79,22,f,2,no,36
10453314,120,3,1,350,2534,t,1,1,t,1,t,3,1,1,2,1.333333333,15,45,75,3,f,9,yes,26
3006274,125,148,2,265,3036,t,2,2,t,1,t,4,1,1,1,1,20,50,80,16,f,7,yes,38
22814626,125,290,2,275,2214,t,14,14,t,1,f,4,1,2,2,1.666666667,0,20,41,45,t,6,no,34
2044077,125,139,6,234,3148,t,6,6,t,1,t,2,1,0,1,0.666666667,0,24,54,26,f,8,no,47
15319038,125,172,4,147,2379,t,4,4,t,1,t,4,1,1,2,1.333333333,4,27,57,69,f,6,yes,32
124061125,125,6,1,365,1319,f,1,1,t,1,f,2,1,0,1,0.666666667,30,60,90,1,t,8,yes,16
806147,125,5,1,0,3412,f,8,8,t,1,t,4,1,0,1,0.666666667,0,0,0,0,f,4,no,28
250133686,125,25,1,22,603,t,1,1,t,1,f,4,1,1,1,1,0,0,0,13,t,2,no,29
244000490,125,12,8,265,633,f,27,27,t,1,f,5,1,2,2,1.666666667,26,56,86,12,t,6,yes,36
37720075,129,68,1,22,1956,f,1,1,t,1,f,3,1,1,1,1,0,0,0,2,f,3,no,28
97988174,129,4,1,0,1500,f,1,1,t,1,t,10,25,4,4,11,0,0,0,0,f,7,no,19
27475520,129,195,1,327,2103,t,1,1,t,1,f,2,1,0,1,0.666666667,11,30,60,58,f,7,no,39
507423,129,7,9,144,3501,t,9,9,t,1,f,2,1,1,1,1,19,43,69,4,t,8,yes,29
128780510,129,95,3,347,1289,f,3,3,t,1,f,6,2,2,2,2,16,46,76,36,t,4,no,34
80938027,129,112,6,166,1596,t,6,6,t,1,t,6,1,2,2,1.666666667,16,46,76,47,f,7,yes,29
18414216,129,74,17,123,2308,t,17,17,t,1,t,5,1,1,3,1.666666667,4,17,35,33,t,6,yes,37
60156526,130,0,1,150,1723,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,f,5,yes,37
217688207,130,3,3,350,776,t,3,3,t,1,f,2,1,1,1,1,15,45,75,1,t,4,yes,31
42838054,130,6,1,0,1902,f,1,1,t,1,t,4,2,2,3,2.333333333,0,0,0,3,f,6,no,42
165266610,130,5,1,24,1046,f,1,1,t,1,f,3,1,1,2,1.333333333,0,0,24,1,t,2,no,25
53211707,133,1,1,0,1775,f,1,1,t,1,f,4,2,2,2,2,0,0,0,0,f,6,yes,8
80938027,134,159,6,93,1596,t,6,6,t,1,t,6,1,2,2,1.666666667,3,6,34,36,t,7,yes,35
4660845,135,3,1,0,2863,f,1,1,t,1,t,4,1,2,1,1.333333333,0,0,0,0,f,5,no,19
45103895,135,332,2,116,1875,t,5,5,t,1,t,4,15,1,1,5.666666667,3,12,32,95,f,4,no,44
125742292,135,109,4,332,1309,f,7,7,t,1,f,6,1,2,2,1.666666667,15,27,57,38,f,5,yes,39
92885925,135,7,3,141,1534,t,5,5,t,1,t,4,1,2,2,1.666666667,0,21,51,2,f,5,no,43
79352819,135,5,2,0,1604,f,1,1,t,1,t,8,1,2,5,2.666666667,0,0,0,5,t,4,no,36
244000490,135,25,8,0,633,f,27,27,t,1,f,5,1,2,2,1.666666667,0,0,0,25,t,6,yes,37
80938027,137,189,6,167,1596,t,6,6,t,1,t,4,1,1,1,1,21,50,77,38,f,7,yes,31
128780510,137,105,3,159,1289,f,3,3,t,1,f,5,2,2,3,2.333333333,11,41,69,45,t,4,no,34
31214940,139,0,7,0,2039,t,365,365,t,1,t,4,1,0,2,1,0,0,0,0,f,4,no,11
507423,139,1,9,144,3501,t,9,9,t,1,f,2,1,1,1,1,11,41,69,0,t,8,yes,32
80938027,139,31,6,152,1596,t,6,6,t,1,t,6,1,2,2,1.666666667,13,38,68,31,t,7,yes,26
73558871,139,17,2,163,1634,t,1,1,t,1,t,4,1,1,2,1.333333333,19,43,73,17,t,4,no,25
278130099,139,1,3,34,479,t,2,2,t,1,f,4,15,1,1,5.666666667,0,4,34,1,t,2,no,31
85019097,140,5,1,0,1575,f,1,1,t,1,t,4,1,2,2,1.666666667,0,0,0,0,t,5,no,14
2044077,140,176,6,240,3148,t,6,6,t,1,t,4,1,1,3,1.666666667,5,30,60,29,f,8,no,50
2044077,140,147,6,228,3148,t,6,6,t,1,t,4,1,1,2,1.333333333,0,21,48,23,f,8,no,51
2044077,140,148,6,256,3148,t,6,6,t,1,t,4,1,1,2,1.333333333,16,46,76,35,f,8,no,50
151138629,140,173,1,126,1151,t,1,1,t,1,f,4,1,2,2,1.666666667,11,11,36,34,t,9,yes,40
100605868,140,0,15,2,1483,t,471,471,t,1,f,4,1,0,1,0.666666667,2,2,2,0,f,10,yes,28
100605868,140,0,15,2,1483,t,471,471,t,1,f,4,1,0,1,0.666666667,2,2,2,0,f,10,yes,28
4656446,141,111,22,69,2863,t,188,188,t,1,f,4,1,2,3,2,9,39,69,14,f,8,yes,39
36147728,145,188,1,313,1974,t,1,1,t,1,t,4,1,2,2,1.666666667,8,25,52,36,t,5,no,39
874971,149,250,1,114,3397,t,1,1,t,1,t,2,1,2,2,1.666666667,0,0,24,16,f,4,no,45
1489623,149,72,4,222,3261,t,4,4,t,1,t,5,1,2,2,1.666666667,0,12,32,15,f,5,no,35
22536428,149,85,1,0,2221,f,1,1,t,1,t,6,15,2,3,6.666666667,0,0,0,0,f,4,no,41
194329725,149,19,2,267,888,f,2,2,t,1,f,2,1,1,1,1,27,57,87,7,f,3,no,27
8354816,149,12,2,158,2638,t,0,0,t,1,t,4,1,2,2,1.666666667,23,38,68,12,t,4,no,29
507423,149,8,9,160,3501,t,9,9,t,1,f,2,1,1,1,1,25,55,85,8,t,8,yes,20
10202003,150,15,1,0,2546,f,1,1,t,1,f,6,2,2,2,2,0,0,0,0,f,4,no,17
15284232,150,0,1,0,2380,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,f,5,no,21
20062827,150,19,1,0,2281,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,f,5,no,18
138983690,150,3,1,0,1225,f,1,1,t,1,f,3,1,1,1,1,0,0,0,0,f,2,no,19
58385754,150,1,3,365,1736,t,242,242,t,1,f,4,1,0,2,1,30,60,90,1,f,9,yes,14
10478904,150,175,3,324,2532,t,2,2,t,1,t,4,1,1,2,1.333333333,0,22,49,67,t,7,yes,43
33465543,150,44,8,297,2008,f,8,8,t,1,f,3,1,0,1,0.666666667,24,54,82,44,t,8,yes,27
33465543,150,46,8,307,2008,f,8,8,t,1,f,2,1,0,1,0.666666667,28,58,88,46,t,8,yes,33
53631296,150,61,8,363,1772,t,8,8,t,1,f,4,1,1,2,1.333333333,28,58,88,24,t,8,yes,35
221882207,150,69,2,71,753,t,1,1,t,1,f,6,1,2,5,2.666666667,14,41,71,48,f,3,no,37
9671674,150,2,9,363,2572,f,12,12,t,1,f,4,1,1,2,1.333333333,28,58,88,0,f,5,no,17
308734546,150,35,1,162,367,t,0,0,t,1,t,4,25,3,3,10.33333333,22,47,73,35,f,6,yes,39
10981379,151,0,48,14,2505,t,1717,1717,t,1,t,4,1,0,2,1,14,14,14,0,f,8,yes,37
10981379,151,1,48,14,2505,t,1717,1717,t,1,t,4,1,0,2,1,14,14,14,0,f,8,yes,37
10981379,151,0,48,13,2505,t,1717,1717,t,1,t,4,1,0,2,1,13,13,13,0,t,8,yes,37
10981379,151,0,48,11,2505,t,1717,1717,t,1,t,4,1,0,2,1,11,11,11,0,t,8,yes,37
10981379,151,0,48,6,2505,t,1717,1717,t,1,t,4,1,0,2,1,6,6,6,0,t,8,yes,37
10981379,151,0,48,13,2505,t,1717,1717,t,1,t,4,1,0,2,1,13,13,13,0,t,8,yes,37
10981379,151,0,48,11,2505,t,1717,1717,t,1,t,4,1,0,2,1,11,11,11,0,f,8,yes,37
3290394,155,4,1,0,3009,f,0,0,t,1,t,4,1,2,1,1.333333333,0,0,0,3,f,5,no,39
8427887,158,122,1,334,2635,t,3,3,t,1,t,4,1,1,2,1.333333333,12,42,59,26,f,7,yes,42
10369348,159,23,1,97,2538,f,1,1,t,1,t,6,25,3,3,10.33333333,0,11,11,2,f,9,yes,34
80938027,159,102,6,140,1596,t,6,6,t,1,t,6,2,2,3,2.333333333,4,34,58,45,t,7,yes,32
2699296,160,10,1,142,3066,f,1,1,t,1,t,3,1,1,1,1,0,22,52,0,f,9,yes,19
17893339,160,9,1,0,2318,f,1,1,t,1,t,3,1,1,1,1,0,0,0,0,f,5,no,8
2044077,160,135,6,265,3148,t,6,6,t,1,t,4,1,1,2,1.333333333,25,55,85,24,f,8,no,50
33465543,160,57,8,309,2008,f,8,8,t,1,f,2,1,0,1,0.666666667,30,60,90,57,t,8,yes,36
15489385,160,21,2,25,2375,f,7,7,t,1,t,2,1,1,2,1.333333333,0,19,25,21,t,7,yes,17
33465543,160,73,8,309,2008,f,8,8,t,1,f,2,1,0,1,0.666666667,30,60,90,73,t,8,yes,37
325593778,160,16,3,1,309,t,3,3,t,1,f,6,1,2,3,2,1,1,1,16,t,2,no,52
239426896,160,0,2,236,655,f,0,0,t,1,f,6,1,2,3,2,0,10,10,0,t,5,yes,37
178638155,161,0,7,363,973,f,239,239,t,1,f,4,1,1,2,1.333333333,28,58,88,0,t,4,no,44
42730304,163,3,2,24,1904,f,2,2,t,1,t,6,2,2,3,2.333333333,0,0,24,3,t,9,yes,17
82734923,165,83,1,359,1587,t,1,1,t,1,t,2,1,1,1,1,24,54,84,13,t,4,no,30
33465543,165,17,8,307,2008,f,8,8,t,1,f,4,1,0,3,1.333333333,29,59,88,17,t,8,yes,30
8919509,165,7,2,364,2612,t,3,3,t,1,t,2,1,0,1,0.666666667,29,59,89,3,f,4,no,31
283717203,165,17,4,0,463,f,0,0,t,1,f,3,1,1,1,1,0,0,0,17,f,2,no,35
316463158,165,5,1,0,337,f,0,0,t,1,f,6,1,3,3,2.333333333,0,0,0,5,t,1,no,22
5626663,169,1,1,0,2789,f,0,0,t,1,t,4,2,2,0,1.333333333,0,0,0,0,f,4,no,23
41073856,169,85,2,265,1921,t,2,2,t,1,t,4,1,2,2,1.666666667,25,55,85,15,t,4,no,37
41073856,169,90,2,206,1921,t,2,2,t,1,t,4,1,2,2,1.666666667,3,3,26,9,t,4,no,47
10981379,169,0,48,0,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,37
10981379,169,0,48,1,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,1,1,1,0,f,8,yes,36
21571506,169,29,2,0,2245,f,1,1,t,1,t,6,2,2,3,2.333333333,0,0,0,1,f,6,no,33
114084804,169,108,2,0,1382,t,3,3,t,1,f,8,15,3,4,7.333333333,0,0,0,40,t,4,yes,44
10981379,169,0,48,0,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,36
252461050,169,22,1,86,591,t,1,1,t,1,f,4,1,2,3,2,26,56,86,13,f,2,no,27
253976412,169,34,1,19,584,f,1,1,t,1,f,6,1,2,3,2,7,19,19,30,f,2,no,39
147063310,170,164,3,49,1179,t,3,3,t,1,f,8,15,2,3,6.666666667,3,19,49,38,f,8,yes,50
100605868,170,0,15,0,1483,t,471,471,t,1,f,4,1,1,1,1,0,0,0,0,f,10,yes,23
147063310,170,151,3,49,1179,t,3,3,t,1,f,8,15,2,2,6.333333333,2,21,49,52,f,8,yes,49
75603458,174,8,1,0,1623,f,1,1,t,1,f,4,2,2,2,2,0,0,0,2,t,9,yes,27
3006274,175,159,2,349,3036,t,2,2,t,1,t,5,2,2,2,2,17,44,74,12,f,7,yes,36
8925777,175,91,3,314,2612,t,3,3,t,1,t,7,2,3,3,2.666666667,2,24,52,27,f,9,yes,46
15319038,175,74,4,152,2379,t,4,4,t,1,t,4,1,1,2,1.333333333,11,36,64,22,f,6,yes,22
244000490,175,4,8,266,633,f,27,27,t,1,f,8,1,2,5,2.666666667,26,56,86,4,t,6,yes,31
244000490,175,9,8,266,633,f,27,27,t,1,f,8,1,2,5,2.666666667,27,57,87,9,t,6,yes,33
28468963,176,208,3,65,2085,t,3,3,t,1,t,4,1,0,1,0.666666667,25,52,65,39,f,5,no,44
923081,179,41,5,320,3388,t,5,5,t,1,t,4,2,2,2,2,23,42,69,7,f,4,no,45
9832430,179,151,11,288,2564,t,12,12,t,1,f,6,2,2,3,2.333333333,12,15,24,24,f,8,yes,56
28196129,179,6,1,16,2090,f,1,1,t,1,t,5,1,3,3,2.333333333,0,0,0,1,f,6,no,20
94993380,180,21,1,241,1521,f,1,1,t,1,f,5,1,2,2,1.666666667,2,2,2,4,t,3,no,23
15319038,180,97,4,151,2379,t,4,4,t,1,t,5,1,1,2,1.333333333,10,35,63,40,f,6,yes,32
33465543,180,111,8,308,2008,f,8,8,t,1,f,2,1,1,1,1,29,59,89,111,t,8,yes,30
12537318,183,5,1,0,2453,f,1,1,t,1,t,2,1,0,1,0.666666667,0,0,0,0,f,4,no,0
72353478,184,7,3,146,1641,f,3,3,t,1,f,8,2,2,2,2,8,28,58,7,t,2,no,30
10981379,189,0,48,2,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,2,2,2,0,f,8,yes,35
10981379,189,0,48,0,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,35
29777479,189,0,1,0,2062,f,1,1,t,1,f,3,1,1,1,1,0,0,0,0,f,2,no,20
10981379,189,0,48,0,2505,t,1717,1717,t,1,t,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,35
27873673,189,40,1,81,2095,t,1,1,t,1,t,5,1,2,3,2,21,51,81,18,f,7,no,33
34231447,190,182,2,164,1998,t,1,1,t,1,f,8,2,3,4,3,14,44,74,43,t,6,yes,33
33465543,190,12,8,294,2008,f,8,8,t,1,f,4,1,1,3,1.666666667,25,55,79,12,t,8,yes,29
239426896,190,12,2,321,655,f,0,0,t,1,f,6,2,2,3,2.333333333,9,31,52,12,t,5,yes,24
132470756,191,0,1,87,1263,f,26,26,t,1,f,4,1,0,2,1,27,57,87,0,f,5,yes,14
45621943,195,237,1,0,1868,t,1,1,t,1,t,6,2,2,4,2.666666667,0,0,0,17,f,7,no,48
36275937,195,14,1,73,1972,f,1,1,t,1,t,4,2,3,3,2.666666667,13,43,73,6,f,5,no,26
5677311,195,0,1,0,2785,f,76,76,t,1,f,8,2,2,5,3,0,0,0,0,f,6,yes,22
156086844,195,15,16,127,1115,t,17,17,t,1,f,6,2,2,4,2.666666667,0,0,0,0,t,9,yes,36
202503486,195,11,1,0,851,t,1,1,t,1,t,6,1,2,3,2,0,0,0,6,f,4,yes,21
271378719,195,40,1,53,506,t,1,1,t,1,f,8,2,3,5,3.333333333,26,53,53,34,f,6,yes,43
18414216,199,122,17,145,2308,t,17,17,t,1,t,8,1,3,3,2.333333333,12,30,58,33,t,6,yes,43
18943587,199,146,3,27,1281,t,4,4,t,1,f,4,2,2,2,2,6,6,6,30,f,3,no,52
507423,199,9,9,12,3501,t,9,9,t,1,f,2,1,1,1,1,12,12,12,7,t,8,yes,29
103732317,199,57,7,182,1459,f,9,9,t,1,f,16,25,3,7,11.66666667,23,53,83,16,f,8,yes,43
18414216,199,40,17,22,2308,t,17,17,t,1,t,6,2,2,2,2,18,22,22,21,f,6,yes,37
14645243,199,3,8,292,2395,t,8,8,t,1,t,8,2,2,5,3,0,0,24,3,t,6,no,41
133243531,2500,18,10,66,1258,t,10,10,t,1,f,16,2,3,9,4.666666667,30,60,66,2,t,8,yes,32
59343599,20,7,6,0,1729,f,6,6,t,1,t,4,25,1,1,9,0,0,0,0,f,9,no,16
13078170,200,2,1,0,2437,f,1,1,t,1,t,4,2,2,2,2,0,0,0,0,f,5,no,18
89691329,200,0,2,0,1552,f,27,27,t,1,f,8,1,2,5,2.666666667,0,0,0,0,t,3,no,22
24294225,200,57,1,0,2175,t,1,1,t,1,t,5,2,2,3,2.333333333,0,0,0,7,f,5,no,45
147206998,200,1,1,0,1178,f,5,5,t,1,t,4,1,0,2,1,0,0,0,0,f,7,yes,19
