host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,NumberOfVerfication,govermentIdentification,numberofamentities
21713364,1599,48,15,320,2241,f,22,t,f,15,3,5,8,5.333333333,17,45,67,35,t,6,yes,35
104309976,10000,48,78,31,1454,f,449,t,t,4,1,1,2,1.333333333,26,31,31,48,t,9,yes,32
104309976,10000,28,78,23,1454,f,449,t,t,4,1,1,2,1.333333333,18,23,23,28,t,9,yes,23
9007543,100,7,1,183,2607,f,1,t,t,2,1,1,1,1,0,0,23,1,f,4,no,25
6587293,100,486,5,227,2727,t,4,t,t,3,1,1,2,1.333333333,5,26,53,82,t,4,no,37
51089276,100,4,1,310,1798,t,1,t,f,4,1,1,4,2,0,5,35,2,f,2,no,41
6587293,100,253,5,160,2727,t,4,t,t,3,1,1,1,1,3,19,34,75,t,4,no,37
183755154,100,82,7,0,946,t,7,t,f,2,1,0,1,0.666666667,0,0,0,20,t,5,yes,31
75785449,100,7,1,122,1622,t,1,t,t,2,1,1,1,1,0,24,54,5,f,4,no,42
6587293,100,78,5,151,2727,t,4,t,t,2,1,1,1,1,3,11,23,77,t,4,no,33
253729759,103,0,10,364,586,f,15,t,f,1,1,1,1,1,29,59,89,0,f,5,yes,15
38241554,104,145,2,172,1950,t,2,t,f,4,1,1,2,1.333333333,26,52,82,105,t,8,no,43
94217262,109,180,6,7,1526,f,6,t,t,4,1,1,1,1,0,0,0,20,t,7,yes,18
94217262,109,181,6,7,1526,f,6,t,t,4,1,1,1,1,0,0,0,23,t,7,yes,21
94217262,109,148,6,7,1526,f,6,t,t,4,1,1,1,1,0,0,0,20,t,7,yes,12
183755154,109,120,7,0,946,t,7,t,f,2,1,0,1,0.666666667,0,0,0,31,t,5,yes,30
94217262,109,61,6,7,1526,f,6,t,t,3,1,1,1,1,0,0,0,26,t,7,yes,13
198870547,109,26,22,169,867,f,8,t,f,6,1,0,2,1,19,49,79,26,f,3,no,35
269528398,111,12,6,64,513,f,7,t,f,3,1,0,2,1,24,54,64,11,t,4,yes,34
191315424,112,0,1,31,903,t,0,t,f,4,1,0,1,0.666666667,25,31,31,0,f,4,yes,17
2385909,115,1,5,0,3102,t,5,t,t,5,2,2,2,2,0,0,0,0,f,5,no,26
1457673,115,1,13,333,3270,f,14,t,t,2,1,1,1,1,0,28,58,0,t,7,no,33
37499744,115,20,3,193,1958,t,3,t,f,5,2,2,3,2.333333333,15,41,66,20,f,9,yes,33
183755154,119,141,7,0,946,t,7,t,f,2,1,0,1,0.666666667,0,0,0,37,t,5,yes,40
183755154,119,105,7,0,946,t,7,t,f,4,1,0,2,1,0,0,0,25,t,5,yes,33
24018414,120,0,1,0,2183,f,1,t,f,2,1,1,1,1,0,0,0,0,f,7,yes,23
6587293,120,400,5,194,2727,t,4,t,t,4,1,2,2,1.666666667,6,25,43,69,t,4,no,43
6587293,120,378,5,213,2727,t,4,t,t,4,1,1,1,1,6,13,31,75,t,4,no,41
1678900,120,2,1,0,3208,f,5,t,f,4,25,2,2,9.666666667,0,0,0,0,t,7,yes,18
324368071,120,16,4,319,313,t,0,t,f,4,1,1,2,1.333333333,6,31,60,16,t,5,yes,51
146679080,121,54,6,120,1182,t,8,t,f,4,1,1,2,1.333333333,6,8,30,29,t,6,yes,37
125444529,124,125,16,248,1311,t,21,t,t,6,1,2,2,1.666666667,15,45,75,41,t,9,yes,39
53962910,125,5,1,88,1769,f,1,t,t,4,15,2,2,6.333333333,28,58,88,0,f,3,no,16
198870547,125,86,22,180,867,f,8,t,f,4,1,0,2,1,30,60,90,33,f,3,no,30
255726601,125,0,1,76,578,f,1,t,f,4,1,0,1,0.666666667,16,46,76,0,t,2,no,25
323660079,126,25,3,172,315,t,0,t,f,4,1,1,2,1.333333333,22,52,82,25,t,6,yes,42
76155291,129,71,2,0,1620,f,2,t,t,5,2,2,3,2.333333333,0,0,0,14,t,6,no,31
183755154,129,119,7,0,946,t,7,t,f,4,1,1,1,1,0,0,0,35,t,5,yes,22
183755154,129,113,7,0,946,t,7,t,f,4,1,0,2,1,0,0,0,32,t,5,yes,38
183755154,129,131,7,0,946,t,7,t,f,3,1,1,1,1,0,0,0,41,t,5,yes,33
94217262,129,63,6,0,1526,f,6,t,t,5,1,2,2,1.666666667,0,0,0,33,t,7,yes,13
1457673,130,5,13,241,3270,f,14,t,t,2,1,1,1,1,0,0,0,2,t,7,no,40
8355506,130,7,1,295,2637,f,2,t,f,4,2,2,2,2,0,24,54,3,f,6,yes,42
8534462,130,24,109,325,2631,f,1081,t,t,2,1,0,1,0.666666667,1,23,50,10,t,9,yes,17
8534462,130,0,109,113,2631,f,1081,t,t,2,1,0,1,0.666666667,0,0,0,0,t,9,yes,16
324368071,131,30,4,300,313,t,0,t,f,4,1,1,2,1.333333333,10,29,54,30,t,5,yes,52
178836989,132,204,17,188,972,f,18,t,t,4,1,1,2,1.333333333,30,58,88,97,t,8,yes,28
80545839,133,4,1,42,1598,f,0,t,t,2,1,1,1,1,6,36,42,4,f,5,no,20
85561689,135,11,4,146,1572,t,3,t,f,2,1,0,1,0.666666667,1,26,56,11,f,7,yes,30
38241554,135,24,2,174,1950,t,2,t,f,4,1,1,2,1.333333333,25,54,84,24,t,8,no,40
7632608,140,129,3,200,2671,t,3,t,t,4,1,1,1,1,6,6,20,14,t,9,yes,42
24049583,140,58,1,0,2182,t,1,t,f,3,1,1,1,1,0,0,0,12,t,7,yes,33
88198154,140,2,1,0,1560,f,1,t,f,2,1,1,1,1,0,0,0,0,t,4,yes,30
324368071,140,50,4,264,313,t,0,t,f,4,1,1,2,1.333333333,5,17,28,50,t,5,yes,52
29286398,141,0,70,363,2071,f,59,t,t,4,2,2,2,2,28,58,88,0,f,5,no,31
269528398,143,31,6,63,513,f,7,t,f,5,1,2,2,1.666666667,25,55,63,31,t,4,yes,34
22295450,145,298,3,305,2227,t,2,t,t,4,2,2,2,2,20,45,59,68,f,4,no,38
198870547,145,122,22,161,867,f,8,t,f,6,1,1,2,1.333333333,16,41,71,55,f,3,no,32
178836989,145,248,17,188,972,f,18,t,t,4,1,1,2,1.333333333,28,58,88,106,t,8,yes,25
37499744,145,7,3,217,1958,t,3,t,f,8,2,3,3,2.666666667,12,35,65,7,f,9,yes,31
38565184,149,1,3,0,1947,f,3,t,f,3,1,1,1,1,0,0,0,0,f,4,no,22
85561689,149,80,4,159,1572,t,3,t,f,4,1,2,2,1.666666667,15,39,69,31,f,7,yes,37
85561689,149,81,4,128,1572,t,3,t,f,6,1,2,2,1.666666667,6,21,38,45,f,7,yes,46
81135905,149,94,6,92,1595,t,5,t,f,2,1,1,1,1,0,24,54,69,f,9,yes,19
81135905,149,36,6,62,1595,t,5,t,f,2,1,1,1,1,0,0,24,36,t,9,yes,18
36546910,150,38,1,142,1969,t,2,t,t,2,1,1,1,1,19,19,43,3,f,4,no,34
107669801,150,11,1,248,1425,f,0,t,f,4,15,0,2,5.666666667,0,0,8,0,f,3,no,31
198870547,150,132,22,160,867,f,8,t,f,6,1,1,2,1.333333333,17,40,70,62,f,3,no,36
94048234,150,3,1,0,1527,f,1,t,t,4,1,2,2,1.666666667,0,0,0,0,f,5,no,12
11526857,155,107,32,49,2487,f,39,t,f,4,15,1,1,5.666666667,13,43,49,36,t,9,yes,23
5105889,156,13,1,179,2826,f,1,t,f,2,1,1,1,1,29,59,89,0,f,8,yes,27
10821091,157,69,1,0,2513,t,1,t,t,2,2,2,2,2,0,0,0,0,f,8,yes,31
85561689,157,103,4,160,1572,t,3,t,f,6,1,2,2,1.666666667,15,40,70,43,f,7,yes,36
191135924,159,92,4,83,904,t,3,t,f,4,1,1,2,1.333333333,23,53,83,35,f,3,no,49
8534462,159,3,109,133,2631,f,1081,t,t,2,1,1,1,1,0,0,0,3,t,9,yes,17
8534462,159,7,109,237,2631,f,1081,t,t,2,1,1,1,1,0,0,21,5,t,9,yes,17
191135924,159,70,4,85,904,t,3,t,f,4,1,1,2,1.333333333,25,55,85,41,f,3,no,50
8178167,159,3,1,0,2646,f,0,t,f,4,1,2,3,2,0,0,0,3,t,3,no,28
8534462,159,0,109,261,2631,f,1081,t,t,2,1,1,1,1,0,15,45,0,t,9,yes,16
8534462,159,1,109,253,2631,f,1081,t,t,2,1,1,1,1,6,36,66,1,t,9,yes,16
255250728,160,0,4,90,581,t,6,t,f,5,2,2,2,2,23,53,83,0,t,6,yes,20
230399512,161,16,2,348,701,t,5,t,f,8,1,3,4,2.666666667,18,48,78,16,t,7,yes,17
1657242,167,1,1,309,3213,f,3,t,t,6,2,2,3,2.333333333,3,33,63,0,f,4,no,23
198870547,169,117,22,167,867,f,8,t,f,6,1,1,2,1.333333333,17,47,77,44,f,3,no,33
269528398,169,25,6,68,513,f,7,t,f,5,1,2,2,1.666666667,30,60,68,24,t,4,yes,34
7632608,175,131,3,254,2671,t,3,t,t,4,1,2,3,2,26,53,80,23,t,9,yes,45
7632608,175,103,3,261,2671,t,3,t,t,5,1,2,3,2,25,55,81,32,t,9,yes,51
129954033,175,137,6,87,1280,t,7,t,f,5,15,1,1,5.666666667,9,33,50,36,t,6,yes,48
160501831,175,5,1,0,1080,f,2,t,f,3,1,1,1,1,0,0,0,2,t,4,yes,39
1633935,175,1,1,328,3218,t,36,t,t,4,2,2,2,2,0,23,53,1,t,7,yes,19
198870547,175,26,22,176,867,f,8,t,f,6,1,2,4,2.333333333,26,56,86,26,f,3,no,33
198870547,175,46,22,137,867,f,8,t,f,8,1,1,6,2.666666667,5,22,47,46,f,3,no,33
47206817,179,23,4,221,1848,f,7,t,f,6,15,1,3,6.333333333,0,22,50,23,t,9,yes,40
165113423,180,4,1,0,1047,f,1,t,f,3,1,1,1,1,0,0,0,0,f,5,yes,36
22355348,180,2,3,360,2225,f,4,t,t,6,2,2,3,2.333333333,25,55,85,2,f,5,no,16
22355348,180,8,3,174,2225,f,4,t,t,6,2,2,3,2.333333333,24,54,84,8,f,5,no,16
111987545,183,18,31,357,1395,f,56,t,f,6,15,3,4,7.333333333,22,52,82,10,t,6,yes,29
12243051,189,62,9,243,2463,f,252,t,f,2,1,0,1,0.666666667,26,56,86,36,t,7,yes,32
198870547,189,17,22,148,867,f,8,t,f,4,1,0,3,1.333333333,6,28,58,17,f,3,no,35
224859198,193,36,39,246,735,f,39,t,f,3,1,0,2,1,29,59,89,23,t,4,no,33
198870547,195,15,22,180,867,f,8,t,f,3,1,0,2,1,30,60,90,15,f,3,no,34
198870547,195,12,22,180,867,f,8,t,f,5,1,0,2,1,30,60,90,12,f,3,no,34
198870547,195,22,22,177,867,f,8,t,f,4,1,0,2,1,27,57,87,22,f,3,no,34
198870547,195,16,22,178,867,f,8,t,f,4,1,0,2,1,28,58,88,16,f,3,no,36
198870547,195,13,22,179,867,f,8,t,f,8,1,0,3,1.333333333,29,59,89,13,f,3,no,36
198870547,195,16,22,180,867,f,8,t,f,6,1,0,3,1.333333333,30,60,90,16,f,3,no,35
198870547,195,31,22,163,867,f,8,t,f,10,1,0,5,2,18,43,73,31,f,3,no,37
12243051,196,40,9,217,2463,f,252,t,f,4,15,2,2,6.333333333,13,30,60,21,t,7,yes,32
55287801,199,113,17,219,1759,t,35,t,f,6,1,1,2,1.333333333,4,4,4,38,t,9,yes,51
44458203,199,2,1,270,1883,f,1,t,f,4,2,2,2,2,0,0,1,0,t,3,no,46
55287801,199,56,17,356,1759,t,35,t,f,5,1,1,2,1.333333333,24,54,84,22,t,9,yes,50
81135905,199,116,6,84,1595,t,5,t,f,2,1,1,1,1,3,21,46,84,f,9,yes,36
24330389,200,0,1,0,2174,f,1,t,f,4,1,0,1,0.666666667,0,0,0,0,f,3,no,10
27921258,200,1,1,0,2095,f,1,t,t,6,1,2,3,2,0,0,0,0,f,4,no,14
1316026,200,0,1,246,3311,f,0,t,t,4,25,2,2,9.666666667,7,31,61,0,f,5,no,24
22626866,200,1,1,0,2219,f,1,t,t,4,2,2,2,2,0,0,0,0,t,4,no,22
63110246,200,12,1,57,1703,t,1,t,f,4,1,1,2,1.333333333,0,0,0,4,f,2,no,21
15302442,200,0,1,177,2379,f,1,t,t,6,2,2,3,2.333333333,27,57,87,0,f,3,no,18
22224162,200,0,1,0,2228,f,1,t,f,3,1,1,2,1.333333333,0,0,0,0,f,7,yes,18
226580933,203,96,1,315,724,t,1,t,f,4,1,1,2,1.333333333,4,28,51,70,t,7,yes,32
12243051,211,30,9,241,2463,f,252,t,f,4,1,2,2,1.666666667,24,54,84,9,t,7,yes,33
253729759,225,2,10,236,586,f,15,t,f,4,1,2,2,1.666666667,0,0,1,2,f,5,yes,15
161472256,225,44,8,81,1073,t,10,t,f,9,2,3,3,2.666666667,23,53,81,44,t,3,no,48
324368071,230,12,4,261,313,t,0,t,f,6,1,2,3,2,0,0,22,12,t,5,yes,40
49137827,250,14,2,0,1823,f,2,t,f,6,1,2,2,1.666666667,0,0,0,2,t,7,yes,15
3974279,250,166,10,0,2940,t,11,t,t,4,1,0,2,1,0,0,0,63,t,9,yes,29
92563653,250,15,1,0,1535,f,1,t,f,3,1,1,1,1,0,0,0,4,f,5,yes,39
91355708,250,1,1,0,1543,f,1,t,f,3,2,2,2,2,0,0,0,0,t,7,yes,13
3974279,250,114,10,0,2940,t,11,t,t,6,2,2,2,2,0,0,0,62,f,9,yes,39
91733466,250,1,1,88,1541,f,1,t,t,2,1,1,1,1,28,58,88,1,t,5,no,18
11526857,250,24,32,62,2487,f,39,t,f,4,1,1,2,1.333333333,26,56,62,24,t,9,yes,28
11526857,250,15,32,32,2487,f,39,t,f,4,15,1,2,6,1,26,32,15,t,9,yes,22
198870547,257,24,22,168,867,f,8,t,f,7,1,1,3,1.666666667,20,48,78,24,f,3,no,37
198870547,257,34,22,157,867,f,8,t,f,6,1,1,3,1.666666667,19,37,67,34,f,3,no,34
341001146,270,0,1,364,248,f,0,t,f,4,2,2,2,2,30,60,90,0,t,2,no,26
52255118,272,2,1,362,1784,f,1,t,t,16,1,0,1,0.666666667,27,57,87,2,f,5,no,14
161472256,275,55,8,71,1073,t,10,t,f,6,2,2,2,2,16,46,71,55,t,3,no,50
161472256,275,12,8,82,1073,t,10,t,f,6,1,2,2,1.666666667,25,52,82,12,t,3,no,52
206500947,275,3,12,82,835,t,13,t,t,6,1,2,2,1.666666667,25,52,82,3,t,6,yes,51
94274461,299,4,1,360,1526,f,1,t,t,6,2,2,2,2,25,55,85,0,f,7,no,48
55287801,299,117,17,342,1759,t,35,t,f,12,1,2,3,2,14,39,67,49,t,9,yes,55
344698209,299,5,4,71,200,f,11,t,f,10,2,4,4,3.333333333,15,45,71,5,t,6,yes,23
46631012,300,1,1,0,1855,f,1,t,t,4,1,1,2,1.333333333,0,0,0,0,t,4,no,10
149741233,300,1,2,180,1161,f,2,t,f,4,1,1,1,1,30,60,90,0,f,3,yes,24
36174487,307,150,1,329,1973,f,1,t,f,8,4,4,4,4,21,38,63,50,t,3,no,39
35799539,325,0,1,0,1978,f,1,t,f,4,2,2,2,2,0,0,0,0,f,4,no,16
202144262,325,5,1,0,853,f,1,t,f,3,1,1,1,1,0,0,0,0,t,6,yes,37
2798983,349,1,1,0,3056,f,1,t,f,4,1,1,1,1,0,0,0,0,t,9,yes,21
130904349,349,14,47,359,1274,t,239,t,f,14,3,5,7,5,27,57,87,14,t,7,yes,37
38038140,350,0,1,0,1953,f,1,t,f,2,1,1,1,1,0,0,0,0,f,2,no,16
198870547,350,39,22,168,867,f,8,t,f,12,25,2,6,11,23,48,78,13,f,3,no,35
108596377,350,2,1,89,1417,f,1,t,f,4,2,2,2,2,29,59,89,2,t,6,yes,43
11526857,350,39,32,58,2487,f,39,t,f,4,1,1,2,1.333333333,23,50,56,39,t,9,yes,27
18381771,359,37,1,0,2308,f,1,t,t,2,1,1,1,1,0,0,0,0,f,9,yes,35
198870547,360,55,22,168,867,f,8,t,f,12,25,2,6,11,23,48,78,26,f,3,no,35
253729759,375,1,10,365,586,f,15,t,f,4,1,2,2,1.666666667,30,60,90,1,t,5,yes,12
11582825,400,5,1,0,2485,f,1,t,t,8,2,1,3,2,0,0,0,0,t,8,yes,19
70272120,400,0,1,0,1653,f,0,t,t,6,1,1,3,1.666666667,0,0,0,0,f,5,no,17
36437495,425,0,1,0,1970,f,1,t,f,5,2,2,2,2,0,0,0,0,f,3,no,17
22295450,499,3,3,283,2227,t,2,t,t,6,3,3,3,3,11,30,42,3,t,4,no,35
29184202,500,0,1,0,2073,f,1,t,t,3,15,1,1,5.666666667,0,0,0,0,t,5,no,20
198870547,500,37,22,167,867,f,8,t,f,16,45,4,14,21,22,47,77,26,f,3,no,35
198870547,500,14,22,0,867,f,8,t,f,10,2,2,5,3,0,0,0,14,t,3,no,28
10434420,600,0,1,358,2535,f,1,t,t,6,1,1,1,1,23,53,83,0,f,6,no,25
22295450,65,337,3,327,2227,t,2,t,t,2,1,1,1,1,11,35,62,99,f,4,no,32
130284746,775,0,1,0,1278,f,1,t,t,4,1,1,2,1.333333333,0,0,0,0,t,8,yes,35
49133979,78,30,1,329,1824,t,1,t,f,4,1,1,1,1,0,24,54,5,t,6,yes,29
4943081,795,44,2,365,2840,f,2,t,t,11,3,5,9,5.666666667,30,60,90,0,t,4,no,19
10172501,80,70,4,28,2548,t,4,t,f,3,1,1,1,1,5,5,28,47,f,6,no,30
282294437,85,3,1,70,466,f,0,t,t,4,0,1,2,1,10,40,70,3,f,4,yes,2
11526857,86,120,32,62,2487,f,39,t,f,4,15,1,2,6,26,56,62,32,t,9,yes,25
253729759,875,16,10,207,586,f,15,t,f,6,2,3,4,3,0,0,0,10,f,5,yes,17
28373772,89,100,1,85,2087,f,2,t,f,2,1,0,1,0.666666667,25,55,85,27,t,8,yes,22
84985919,90,146,1,85,1576,f,2,t,f,2,1,1,1,1,25,55,85,40,t,8,yes,21
43536825,900,0,1,0,1894,f,1,t,f,6,2,2,3,2.333333333,0,0,0,0,t,3,no,20
109533512,94,1,1,344,1410,f,0,t,f,3,1,1,1,1,9,39,69,1,f,6,yes,23
147276739,94,4,44,85,1178,f,59,t,f,2,1,0,2,1,25,55,85,4,t,8,yes,18
147276739,94,3,44,90,1178,f,59,t,f,2,1,0,1,0.666666667,30,60,90,3,t,8,yes,18
147276739,94,1,44,87,1178,f,59,t,f,2,1,0,1,0.666666667,27,57,87,1,t,8,yes,18
147276739,94,3,44,81,1178,f,59,t,f,2,1,0,1,0.666666667,21,51,81,3,t,8,yes,18
147276739,94,1,44,85,1178,f,59,t,f,2,1,0,1,0.666666667,25,55,85,1,t,8,yes,18
10172501,95,174,4,86,2548,t,4,t,f,2,1,1,1,1,26,56,86,4,f,6,no,40
198870547,95,92,22,180,867,f,8,t,f,4,1,0,2,1,30,60,90,38,f,3,no,30
22338250,95,5,1,143,2226,t,1,t,f,2,1,0,1,0.666666667,0,0,0,5,f,2,no,35
147276739,95,2,44,74,1178,f,59,t,f,2,1,0,2,1,18,44,74,2,t,8,yes,18
11526857,97,82,32,58,2487,f,39,t,f,4,1,1,2,1.333333333,22,52,58,28,t,9,yes,27
129954033,98,96,6,60,1280,t,7,t,f,4,1,1,1,1,8,30,55,70,t,6,yes,27
11526857,99,146,32,53,2487,f,39,t,f,4,1,1,2,1.333333333,17,47,53,27,t,9,yes,23
153049188,99,10,1,193,1137,t,1,t,f,4,1,1,1,1,5,5,13,3,t,5,yes,37
81135905,99,197,6,87,1595,t,5,t,f,2,1,1,1,1,7,36,49,70,t,9,yes,22
28829575,99,2,1,80,2079,t,5,t,t,5,2,2,3,2.333333333,5,17,21,2,t,6,no,40
3324885,999,0,13,330,3005,f,8,t,f,16,35,5,5,15,19,46,73,0,t,8,no,20
4962900,999,12,4,364,2838,f,2014,t,t,3,1,1,2,1.333333333,30,60,90,5,t,6,no,31
4962900,999,4,4,364,2838,f,2014,t,t,3,1,1,2,1.333333333,30,60,90,2,t,6,no,31
114353388,999,5,4,339,1380,f,1008,t,t,3,1,1,2,1.333333333,30,60,90,3,t,7,yes,28
114353388,999,4,4,339,1380,f,1008,t,t,3,1,1,2,1.333333333,30,60,90,0,t,7,yes,28
4962900,999,3,4,361,2838,f,2014,t,t,3,1,1,2,1.333333333,30,60,90,3,t,6,no,31
114353388,999,0,4,339,1380,f,1008,t,t,3,1,1,2,1.333333333,30,60,90,0,t,7,yes,28
104309976,10000,18,78,104,1454,f,449,t,t,6,15,2,3,6.666666667,0,19,49,18,t,9,yes,37
104309976,10000,17,78,139,1454,f,449,t,t,6,15,2,3,6.666666667,24,54,84,17,t,9,yes,34
104309976,10000,16,78,137,1454,f,449,t,t,6,15,2,3,6.666666667,22,52,82,16,t,9,yes,34
104309976,10000,9,78,127,1454,f,449,t,t,6,15,2,3,6.666666667,12,42,72,9,t,9,yes,32
104309976,10000,3,78,132,1454,f,449,t,t,4,15,2,3,6.666666667,17,47,77,3,t,9,yes,34
104309976,10000,13,78,140,1454,f,449,t,t,6,15,2,3,6.666666667,25,55,85,13,t,9,yes,35
104309976,10000,9,78,140,1454,f,449,t,t,6,15,2,3,6.666666667,25,55,85,9,t,9,yes,32
104309976,10000,4,78,33,1454,f,449,t,t,6,15,2,3,6.666666667,10,10,10,4,t,9,yes,32
104309976,10000,0,78,208,1454,f,449,t,t,4,1,1,2,1.333333333,28,58,88,0,t,9,yes,29
50481407,100,3,1,214,1806,f,1,t,f,4,1,2,2,1.666666667,7,11,15,0,f,3,no,16
117519963,100,81,1,53,1360,f,1,t,f,4,1,0,2,1,0,0,0,11,t,8,yes,21
172530355,100,14,2,0,1007,t,2,t,f,2,1,0,0,0.333333333,0,0,0,5,t,6,yes,24
1028043,100,8,37,134,3365,f,44,t,f,3,1,1,1,1,19,19,44,7,f,7,yes,26
36681196,100,9,1,160,1967,f,1,t,t,4,2,2,2,2,0,24,54,6,f,5,no,29
115994570,100,1,1,181,1370,f,0,t,t,3,2,2,2,2,15,22,22,1,f,7,yes,16
109675982,100,1,1,0,1409,f,3,t,f,4,15,2,3,6.666666667,0,0,0,1,f,4,yes,13
6843074,105,3,1,25,2712,f,1,t,t,5,1,2,3,2,0,0,1,1,f,4,no,43
274601836,105,14,2,8,493,f,0,t,f,2,1,0,1,0.666666667,1,1,8,14,t,2,no,14
128312500,108,0,3,351,1291,f,1,t,f,2,1,1,1,1,16,46,76,0,f,4,no,32
14344655,109,1,1,0,2402,f,1,t,t,4,1,1,2,1.333333333,0,0,0,0,f,5,no,19
24634799,109,13,1,0,2166,f,1,t,t,4,1,1,2,1.333333333,0,0,0,0,f,4,no,21
36825165,109,140,1,326,1966,f,3,t,t,4,1,2,2,1.666666667,12,26,51,33,t,6,yes,41
131807253,109,39,2,26,1268,f,2,t,f,4,1,2,2,1.666666667,0,0,0,4,t,2,no,34
84739034,110,38,1,354,1577,f,1,t,f,2,1,0,1,0.666666667,19,49,79,5,f,3,no,28
8168455,110,93,1,156,2646,t,1,t,f,2,1,1,1,1,14,40,66,40,t,8,yes,37
57066133,110,38,8,322,1746,t,7,t,f,2,1,0,0,0.333333333,9,31,51,15,t,4,no,32
252794839,110,71,1,71,590,t,1,t,f,2,1,1,1,1,15,42,71,51,t,4,yes,37
57066133,110,31,8,333,1746,t,7,t,f,2,1,0,1,0.666666667,4,28,58,24,t,4,no,32
79904708,111,157,8,24,1601,f,8,t,f,4,1,0,1,0.666666667,4,4,4,27,t,8,yes,53
13795770,114,298,1,158,2417,f,1,t,t,4,1,1,2,1.333333333,12,38,68,34,f,5,no,42
9912896,115,215,1,330,2560,t,1,t,f,4,1,0,2,1,18,36,66,20,f,6,yes,34
62971427,115,169,1,22,1704,t,4,t,f,2,1,1,1,1,0,0,0,25,f,3,no,30
128473190,115,73,1,235,1291,t,1,t,f,9,1,2,5,2.666666667,1,25,55,12,t,3,no,38
131494981,115,46,1,54,1270,t,1,t,t,4,1,1,2,1.333333333,0,24,54,25,t,7,yes,21
80150664,115,207,2,224,1599,f,4,t,f,4,1,1,2,1.333333333,7,25,53,50,t,5,yes,38
22863240,115,2,5,1,2213,t,5,t,t,4,1,1,1,1,0,0,1,2,t,4,no,36
336098854,115,14,1,326,272,t,0,t,f,4,1,2,2,1.666666667,5,26,51,14,f,4,yes,29
19529459,117,309,1,337,2291,f,1,t,t,4,1,1,2,1.333333333,15,37,67,35,f,8,yes,36
22863240,117,79,5,131,2213,t,5,t,t,6,1,2,2,1.666666667,5,16,24,22,t,4,no,40
281427885,119,33,1,37,469,t,0,t,f,4,1,1,1,1,12,37,37,33,f,4,yes,30
1160922,120,8,1,0,3346,f,1,t,t,4,2,2,2,2,0,0,0,0,f,7,yes,21
192970433,120,67,3,160,894,t,3,t,f,2,1,1,1,1,17,40,70,51,f,5,yes,28
329320378,120,0,2,7,297,f,2,t,f,8,1,3,3,2.333333333,2,7,7,0,f,2,no,34
329320378,120,0,2,7,297,f,2,t,f,5,1,2,2,1.666666667,2,7,7,0,f,2,no,32
157425421,121,0,3,281,1104,t,3,t,f,4,1,1,1,1,11,17,27,0,t,5,yes,51
1631264,125,12,1,299,3219,f,1,t,f,2,1,1,0,0.666666667,0,0,24,0,f,5,no,28
91375454,125,113,1,209,1543,t,0,t,f,5,1,2,2,1.666666667,1,19,31,29,t,3,no,36
72325392,125,165,1,87,1641,t,1,t,f,2,1,1,1,1,2,12,24,62,t,8,yes,34
90115328,125,73,1,140,1550,t,1,t,f,4,1,1,1,1,10,31,61,58,f,2,no,42
5523418,125,3,2,0,2796,t,1,t,t,6,25,3,3,10.33333333,0,0,0,3,f,5,no,27
1028043,125,0,37,362,3365,f,44,t,f,3,1,1,1,1,27,57,87,0,f,7,yes,30
52941033,127,82,1,148,1777,t,2,t,f,2,1,1,1,1,0,28,58,22,t,8,yes,35
19872594,127,10,1,0,2285,f,1,t,f,4,2,2,2,2,0,0,0,5,t,6,yes,37
11315693,129,63,7,242,2493,f,11,t,t,5,1,2,3,2,23,29,29,21,t,8,yes,43
5872670,129,27,2,144,2772,f,2,t,t,2,1,1,3,1.666666667,0,24,54,1,f,5,no,40
22863240,129,71,5,32,2213,t,5,t,t,6,1,2,2,1.666666667,11,23,32,18,f,4,no,39
264851694,129,19,5,21,534,t,0,t,f,4,2,2,2,2,12,21,21,19,f,3,no,37
264851694,129,15,5,7,534,t,0,t,f,4,2,2,2,2,5,5,7,15,f,3,no,30
15790320,130,0,2,88,2368,f,3,t,t,3,1,2,2,1.666666667,28,58,88,0,f,5,no,37
172530355,130,40,2,147,1007,t,2,t,f,4,1,1,2,1.333333333,0,0,0,7,t,6,yes,32
183615980,130,96,1,156,947,f,1,t,f,2,1,1,1,1,12,36,66,25,t,5,yes,18
1200386,131,73,2,151,3338,t,3,t,t,5,1,2,3,2,12,35,61,61,f,5,no,37
23434640,135,166,1,227,2198,t,1,t,t,3,1,1,2,1.333333333,8,35,65,29,f,7,yes,41
164739817,137,44,17,208,1050,f,17,t,f,4,1,2,2,1.666666667,0,0,0,14,t,3,no,22
32203161,140,4,1,0,2024,f,1,t,t,2,1,1,1,1,0,0,0,0,f,4,no,10
3820304,140,42,1,262,2955,f,1,t,f,6,2,3,3,2.666666667,0,0,0,1,f,3,no,20
123606999,140,8,1,0,1322,f,1,t,f,4,1,1,1,1,0,0,0,0,f,3,no,20
138816141,140,4,1,0,1226,f,1,t,f,6,2,3,2,2.333333333,0,0,0,0,t,6,yes,19
97704416,140,101,3,161,1502,t,3,t,t,4,1,1,1,1,12,41,71,40,f,6,yes,38
157425421,140,16,3,179,1104,t,3,t,f,5,1,2,4,2.333333333,5,20,33,16,t,5,yes,52
